p_relax,p_dephase,p_readout,avg_qber
0.175872670251345,0.29070076151213275,0.0002900044751259712,0.20750424528690276
0.09465017962914812,0.0465705608134651,0.05193628484576274,0.10726302320754899
0.10496001119121189,0.14979485244802634,0.08648311321309768,0.1823682578087602
0.24758705758306987,0.24466523221098532,0.08719621685574275,0.26259450344261964
0.06867862323733469,0.006038768988412935,0.0049577966592246675,0.04301652934393059
0.20571902389427696,0.02003271722866653,0.02041527496762352,0.12859592127423985
0.17602695131841903,0.13707069872079597,0.07300306770566682,0.18518183397536997
0.1381853834382472,0.06485918804216122,0.05829410883567887,0.14385208502037888
0.22670291184043928,0.20874024143167988,0.07655872650000686,0.23527720894111576
0.05632953428999579,0.05542793465702471,0.0540926735950975,0.11070061373469078
0.04499943022464587,0.299533152890157,0.016322587439136848,0.1794447930550617
0.1495344940186889,0.25373059903716744,0.019982281750493894,0.18779785720311137
0.06286464665228987,0.04505069992379529,0.04848484586223049,0.0927863324206743
0.03332917975193782,0.05519497782862002,0.05096434972419542,0.09109540386839013
0.14506979529977918,0.15350696602009337,0.030029726283970427,0.15473213463936003
0.20663520071771938,0.13551017435732576,0.05101459314592478,0.1930056174763137
0.19129476398997133,0.1121206659914841,0.06431829058959258,0.1920578769080877
0.04203606968323995,0.2103943992542611,0.014730726358020241,0.12260857400491636
0.08232548862458934,0.14710414382474385,0.0913278129563786,0.17984348108293197
0.15656892244334278,0.18783764230519756,0.07165481245713912,0.20522488520720863
0.04750667332788478,0.03933667855249543,0.06442923811844638,0.09437330504681403
0.027234263249538194,0.1022080396396597,0.01149231925193901,0.0687517150574699
0.2919286685792056,0.16262103264240038,0.07468535775683845,0.24652828018896883
0.2528389389804211,0.15098021299894385,0.02434767124366276,0.19838028258691975
0.14983242247551778,0.29392341812938516,0.05455229836592737,0.2327761995485799
0.033781875764445246,0.06415449496740691,0.0962401654226161,0.13353075633104322
0.1598232414729176,0.2908460338101019,0.00324470877379659,0.20720625909991736
0.06677071846488103,0.21778652144938535,0.04992498464862334,0.17549723484541818
0.021374389395473304,0.06728507126824498,0.0877996625794453,0.1281941345826908
0.2392263356431629,0.1315412351990363,0.07520937411446842,0.2225760357595791
0.12714567151448583,0.15125984982391238,0.08482539292339228,0.19496944397659582
0.16131921398797303,0.2849633263873504,0.08435295586748212,0.24682679282787054
0.1667471958866153,0.16210015098853087,0.06747457943999034,0.19607716281037005
0.20321266530955098,0.12103388827151472,0.07214217499582187,0.19541187005687402
0.11604544519158604,0.09919020364329376,0.055723163788606415,0.15434364003584436
0.132627561252143,0.2783402778072126,0.00755000807494971,0.19154481515832664
0.1985767399485248,0.05977653054017341,0.06753733224126458,0.17716469705542703
0.00680221894642905,0.03571064694603194,0.04036831230100338,0.062335444021312525
0.07494317880657267,0.08337324137509171,0.02468448508625829,0.10210243223913303
0.07713013846020127,0.05910691512298461,0.006349756842915721,0.07294916814072062
0.09253757756493215,0.09430716536956113,0.013633669050222064,0.10227738599965674
0.030893045036674203,0.02794486707242374,0.07140023804491323,0.10596235586621058
